Date,Contest number,Word,Number of  reported results,Number in hard mode,1 try,2 tries,3 tries,4 tries,5 tries,6 tries,7 or more tries (X),Hard Ratio,f_pos_1,f_pos_2,f_pos_3,f_pos_4,f_pos_5,f_let_1,f_let_2,f_let_3,f_let_4,f_let_5,gini,continuous,gain_1,gain_2
2022-09-28,466,usurp,31355,3007,0,3,21,38,26,9,1,0.09590177005262318,0.0145698427382053,0.0071692876965772,0.051418439716312,0.0554270736971939,0.011332099907493,0.075268817204301,0.013953488372093,0.2656312226204699,0.1729196729196729,0.0728083209509658,0.72,0,4.492536989981568,6.841511681226561
2022-09-29,467,scald,30477,2829,0,4,23,36,24,11,2,0.09282409685992715,0.1206444650015417,0.0135676842429848,0.095282146160962,0.0594357076780758,0.0634443416589577,0.2348087021755439,0.0867850098619329,0.2063439065108514,0.22871551468407,0.3355075417855687,0.7999999999999999,0,4.904254212933868,7.440561465161872
2022-09-30,468,scorn,31223,2859,0,8,31,35,20,6,1,0.09156711398648432,0.1206444650015417,0.0135676842429848,0.0765494912118408,0.0554270736971939,0.0408572309589885,0.2348087021755439,0.0867850098619329,0.2237494366831906,0.1729196729196729,0.1795392953929539,0.7999999999999999,0,5.021765335215213,7.266505118880971
2022-10-01,469,leave,28202,2696,0,4,16,34,31,12,1,0.09559605701723282,0.0444804193647856,0.1255010792476102,0.095282146160962,0.0120259019426456,0.1173296330558125,0.1711658261643429,0.2443710597418192,0.2063439065108514,0.2247838616714697,0.2284599219453617,0.72,0,4.167806810074226,6.833300967394884
2022-10-02,470,twine,30088,2775,0,6,28,40,20,5,1,0.09222946024993353,0.062827628738822,0.0125655257477644,0.0810206598828245,0.0607462226333641,0.1173296330558125,0.2473444613050076,0.1568816169393647,0.2795956371375366,0.2669376693766938,0.2284599219453617,0.7999999999999999,0,5.028351022417033,7.69564335137222
2022-10-03,471,sting,32288,2969,1,10,30,33,18,8,2,0.09195366699702676,0.1206444650015417,0.0184242984890533,0.0810206598828245,0.0607462226333641,0.0110237434474252,0.2348087021755439,0.0725341426403641,0.2795956371375366,0.2669376693766938,0.0869829683698296,0.7999999999999999,0,4.746138557572153,7.145081157488806
2022-10-04,472,bough,32014,3060,0,3,17,35,28,13,3,0.0955831823577185,0.0700740055504162,0.1615787850755473,0.051418439716312,0.0326086956521739,0.028522972556275,0.5586969883220652,0.4722848129788193,0.2656312226204699,0.2572992700729927,0.2102272727272727,0.7999999999999999,0,4.59099207982374,6.749798328017944
2022-10-05,473,marsh,30935,2885,0,9,30,35,19,6,1,0.09326006141910458,0.053422756706753,0.1744526672833795,0.0923527597903176,0.0397779833487511,0.028522972556275,0.3507085020242915,0.37779632721202,0.2881192881192881,0.0774193548387096,0.2102272727272727,0.7999999999999999,0,5.16738496780241,7.962610029939391
2022-10-06,474,sloth,32522,2987,1,10,38,34,13,3,0,0.09184551995572228,0.1206444650015417,0.0538852913968547,0.0765494912118408,0.0692260252852297,0.028522972556275,0.2348087021755439,0.2073568673983981,0.2237494366831906,0.2725341426403642,0.2102272727272727,0.7999999999999999,0,5.283915419748422,7.966699910482943
2022-10-07,475,dandy,29026,2840,0,2,11,23,29,24,11,0.09784331289189004,0.0528060437866173,0.1744526672833795,0.074313906876349,0.0363089731729879,0.1002929386370644,0.2792498980839788,0.37779632721202,0.3265582655826558,0.192009783938035,0.6272902603664416,0.72,0,3.869683498788633,5.539214028583923
2022-10-08,476,vigor,26905,2642,0,2,15,35,31,14,2,0.09819736108530012,0.0186555658341042,0.1066142460684551,0.0280604378661732,0.0538082022818378,0.0518809744064138,0.3487031700288184,0.3679169992019154,0.2214111922141119,0.1572780531771068,0.1618566618566618,0.7999999999999999,0,4.718638851467642,6.929430146096706
2022-10-09,477,howdy,28408,2668,0,2,13,32,32,17,4,0.09391720642072655,0.0376965772432932,0.1615787850755473,0.020891150169596,0.0363089731729879,0.1002929386370644,0.2778409090909091,0.4722848129788193,0.2608277189605389,0.192009783938035,0.6272902603664416,0.7999999999999999,0,4.575168980931025,6.723822314447909
2022-10-10,478,enjoy,26878,2654,0,3,12,29,33,20,3,0.09874246595728849,0.0233580018501387,0.026595744680851,0.0035460992907801,0.0538082022818378,0.1002929386370644,0.0454818372861002,0.1168699186991869,0.1580756013745704,0.1572780531771068,0.6272902603664416,0.7999999999999999,0,4.177139487114127,6.196986295763522
2022-10-11,479,valid,28575,2752,0,4,28,38,21,8,1,0.0963079615048119,0.0186555658341042,0.1744526672833795,0.0653715695343817,0.0678384212149244,0.0634443416589577,0.3487031700288184,0.37779632721202,0.2515574013645802,0.2341048151104017,0.3355075417855687,0.7999999999999999,0,4.612334664857938,7.2990601107991075
2022-10-12,480,ionic,29151,2947,0,2,13,25,28,21,11,0.10109430208226133,0.0127197039777983,0.1615787850755473,0.074313906876349,0.0678384212149244,0.0097903176071538,0.0438946528332003,0.4722848129788193,0.3265582655826558,0.2341048151104017,0.0626232741617357,0.72,0,4.510887017096004,6.765346801658743
2022-10-13,481,equal,27197,2677,0,5,23,35,25,11,2,0.0984299738941795,0.0233580018501387,0.0011563367252543,0.051418439716312,0.0827937095282146,0.0366944187480727,0.0454818372861002,0.1339285714285714,0.2656312226204699,0.1792988313856427,0.1412043903886087,0.7999999999999999,0,4.221233089101039,6.805517171463055
2022-10-14,482,floor,28906,2752,0,3,23,44,24,6,0,0.0952051477201965,0.0460992907801418,0.0538852913968547,0.0765494912118408,0.0538082022818378,0.0518809744064138,0.536322869955157,0.2073568673983981,0.2237494366831906,0.1572780531771068,0.1618566618566618,0.72,1,4.385672632597114,6.8328207296285
2022-10-15,483,catch,30403,3123,0,7,18,20,15,16,23,0.10272012630332533,0.0710761640456367,0.1744526672833795,0.0474868948504471,0.0316836262719704,0.028522972556275,0.4546351084812623,0.37779632721202,0.1869499241274658,0.2026627218934911,0.2102272727272727,0.72,0,4.407645611365731,6.516904758500263
2022-10-16,484,spade,30459,2854,1,8,29,36,19,6,1,0.0936997275025444,0.1206444650015417,0.0178075855689176,0.095282146160962,0.0363089731729879,0.1173296330558125,0.2348087021755439,0.1144130757800891,0.2063439065108514,0.192009783938035,0.2284599219453617,0.7999999999999999,0,4.648179876330107,7.012975631128416
2022-10-17,485,stein,31269,2965,1,12,34,32,16,5,1,0.09482234801240845,0.1206444650015417,0.0184242984890533,0.0679925994449583,0.0678384212149244,0.0408572309589885,0.2348087021755439,0.0725341426403641,0.1323926748724107,0.2341048151104017,0.1795392953929539,0.7999999999999999,0,5.366864365566734,8.087401972436805
2022-10-18,486,exist,28612,2805,0,5,24,38,23,8,1,0.0980357891793653,0.0233580018501387,0.0043940795559666,0.0810206598828245,0.0397779833487511,0.0560437866173296,0.0454818372861002,0.1979166666666666,0.2795956371375366,0.0774193548387096,0.2206373292867982,0.7999999999999999,0,4.849437231794116,7.299030599640511
2022-10-19,487,quirk,28322,2794,0,3,23,39,24,9,2,0.09865122519596074,0.0060129509713228,0.091504779525131,0.0810206598828245,0.0554270736971939,0.0199660807893925,0.6964285714285714,0.4727200318598168,0.2795956371375366,0.1729196729196729,0.1720930232558139,0.7999999999999999,0,4.284399067406915,6.171788586414866
2022-10-20,488,denim,28741,2769,0,5,29,40,20,5,0,0.09634320308966285,0.0528060437866173,0.1255010792476102,0.074313906876349,0.0678384212149244,0.0140302189330866,0.2792498980839788,0.2443710597418192,0.3265582655826558,0.2341048151104017,0.0921052631578947,0.7999999999999999,0,4.832647703906187,7.5219080805959475
2022-10-21,489,grove,28637,2794,0,4,18,30,28,17,3,0.09756608583301324,0.0491828553808202,0.072463768115942,0.0765494912118408,0.0120259019426456,0.1173296330558125,0.3880778588807786,0.226070226070226,0.2237494366831906,0.2247838616714697,0.2284599219453617,0.7999999999999999,0,4.360549816700768,6.569135978804725
2022-10-22,490,spiel,29084,2810,0,7,32,36,19,6,1,0.09661669646541053,0.1206444650015417,0.0178075855689176,0.0810206598828245,0.179386370644465,0.0366944187480727,0.2348087021755439,0.1144130757800891,0.2795956371375366,0.349294506154308,0.1412043903886087,0.7999999999999999,0,5.162787656120445,7.7359384197482015
2022-10-23,491,mummy,29279,3021,0,1,4,14,27,37,18,0.10317975340687865,0.053422756706753,0.091504779525131,0.0393925377736663,0.0309898242368177,0.1002929386370644,0.3507085020242915,0.4727200318598168,0.2586032388663967,0.2034412955465587,0.6272902603664416,0.5599999999999999,1,3.3058167538378376,4.378513250307101
2022-10-24,492,fault,28947,2768,0,7,27,35,22,8,1,0.09562303520226621,0.0460992907801418,0.1744526672833795,0.051418439716312,0.0594357076780758,0.0560437866173296,0.536322869955157,0.37779632721202,0.2656312226204699,0.22871551468407,0.2206373292867982,0.7999999999999999,0,4.624354732906452,7.200668548976162
2022-10-25,493,foggy,28953,2817,0,2,13,35,32,15,3,0.09729561703450419,0.0460992907801418,0.1615787850755473,0.0280604378661732,0.0326086956521739,0.1002929386370644,0.536322869955157,0.4722848129788193,0.2214111922141119,0.2572992700729927,0.6272902603664416,0.72,1,3.751234215862355,5.181526621029316
2022-10-26,494,flout,30063,2904,0,6,28,37,21,7,1,0.09659714599341383,0.0460992907801418,0.0538852913968547,0.0765494912118408,0.0309127351218008,0.0560437866173296,0.536322869955157,0.2073568673983981,0.2237494366831906,0.1596973317403424,0.2206373292867982,0.7999999999999999,0,4.768531237936531,7.191850386419872
2022-10-27,495,carry,27609,2615,0,4,22,35,24,12,3,0.09471549132529247,0.0710761640456367,0.1744526672833795,0.0923527597903176,0.0554270736971939,0.1002929386370644,0.4546351084812623,0.37779632721202,0.2881192881192881,0.1729196729196729,0.6272902603664416,0.72,1,4.045705192054365,6.1958798392519165
2022-10-28,496,sneak,27905,2636,0,7,28,36,21,7,1,0.094463357821179,0.1206444650015417,0.026595744680851,0.0679925994449583,0.0827937095282146,0.0199660807893925,0.2348087021755439,0.1168699186991869,0.1323926748724107,0.1792988313856427,0.1720930232558139,0.7999999999999999,0,4.832633548236325,7.110553803544828
2022-10-29,497,libel,25156,2536,0,3,15,32,32,16,2,0.10081093973604707,0.0444804193647856,0.1066142460684551,0.0258248535306814,0.179386370644465,0.0366944187480727,0.1711658261643429,0.3679169992019154,0.2059004302397049,0.349294506154308,0.1412043903886087,0.72,0,4.69799867289864,7.09213295223554
2022-10-30,498,waltz,24672,2496,0,2,11,29,35,19,3,0.10116731517509728,0.0318378045020043,0.1744526672833795,0.0653715695343817,0.0692260252852297,0.0024668516805427,0.397497593840231,0.37779632721202,0.2515574013645802,0.2725341426403642,0.0737327188940092,0.7999999999999999,0,4.405348924347613,6.112887144710533
2022-10-31,499,aptly,26498,2572,0,3,26,41,23,7,1,0.09706392935315873,0.0568146777674992,0.0178075855689176,0.0474868948504471,0.0594357076780758,0.1002929386370644,0.1230383973288814,0.1144130757800891,0.1869499241274658,0.22871551468407,0.6272902603664416,0.7999999999999999,0,4.6133901580221,7.267688639158576
2022-11-01,500,piney,27502,3667,0,1,14,37,33,14,2,0.09623706044817315,0.0662195497995683,0.1066142460684551,0.074313906876349,0.179386370644465,0.1002929386370644,0.4254581475978207,0.3679169992019154,0.3265582655826558,0.349294506154308,0.6272902603664416,0.7999999999999999,0,4.547525980502289,6.811600285430496
2022-11-02,501,inept,27670,2640,0,6,30,39,20,6,1,0.09541019154318757,0.0127197039777983,0.026595744680851,0.0679925994449583,0.0322232500770891,0.0560437866173296,0.0438946528332003,0.1168699186991869,0.1323926748724107,0.2070331847449232,0.2206373292867982,0.7999999999999999,0,4.959960946863435,7.410835080049332
2022-11-03,502,aloud,29554,2819,1,18,31,30,15,4,1,0.09538471949651485,0.0568146777674992,0.0538852913968547,0.0765494912118408,0.0309127351218008,0.0634443416589577,0.1230383973288814,0.2073568673983981,0.2237494366831906,0.1596973317403424,0.3355075417855687,0.7999999999999999,0,4.883556146866325,8.116587340448758
2022-11-04,503,photo,27330,2565,0,5,34,43,15,3,0,0.0938529088913282,0.0662195497995683,0.0420906567992599,0.0765494912118408,0.0692260252852297,0.0299876657415972,0.4254581475978207,0.3102272727272727,0.2237494366831906,0.2725341426403642,0.0876520955385308,0.72,0,4.906385621844482,7.87914660306049
2022-11-05,504,dream,29743,2751,5,14,31,29,15,4,1,0.09249235114144505,0.0528060437866173,0.072463768115942,0.0679925994449583,0.0827937095282146,0.0140302189330866,0.2792498980839788,0.226070226070226,0.1323926748724107,0.1792988313856427,0.0921052631578947,0.7999999999999999,0,4.639086069193366,7.298878346711563
2022-11-06,505,stale,31068,3013,2,19,30,27,15,6,2,0.09698081627397966,0.1206444650015417,0.0184242984890533,0.095282146160962,0.0594357076780758,0.1173296330558125,0.2348087021755439,0.0725341426403641,0.2063439065108514,0.22871551468407,0.2284599219453617,0.7999999999999999,0,4.931159052632572,7.722456200876804
2022-11-07,506,begin,26096,2439,0,6,26,36,23,7,1,0.09346259963212752,0.0700740055504162,0.1255010792476102,0.0280604378661732,0.0678384212149244,0.0408572309589885,0.5586969883220652,0.2443710597418192,0.2214111922141119,0.2341048151104017,0.1795392953929539,0.7999999999999999,0,4.622446404512987,7.331429749330417
2022-11-08,507,spell,27213,2531,0,4,24,37,24,9,1,0.09300701870429574,0.1206444650015417,0.0178075855689176,0.0679925994449583,0.0594357076780758,0.0366944187480727,0.2348087021755439,0.1144130757800891,0.1323926748724107,0.22871551468407,0.1412043903886087,0.72,1,4.51586085574369,6.830077654483167
2022-11-09,508,rainy,28984,2678,1,16,38,31,11,3,1,0.09239580458183826,0.0484119642306506,0.1744526672833795,0.0810206598828245,0.0607462226333641,0.1002929386370644,0.151034151034151,0.37779632721202,0.2795956371375366,0.2669376693766938,0.6272902603664416,0.7999999999999999,0,4.548705486078496,7.074597366983157
2022-11-10,509,unite,27467,2575,1,11,31,33,18,5,1,0.09374886227108895,0.0145698427382053,0.026595744680851,0.0810206598828245,0.0692260252852297,0.1173296330558125,0.075268817204301,0.1168699186991869,0.2795956371375366,0.2725341426403642,0.2284599219453617,0.7999999999999999,0,5.0153375972547645,7.607644690762148
2022-11-11,510,medal,25993,2438,0,5,25,38,23,8,1,0.09379448313007348,0.053422756706753,0.1255010792476102,0.0300647548566142,0.0827937095282146,0.0366944187480727,0.3507085020242915,0.2443710597418192,0.1589889930697105,0.1792988313856427,0.1412043903886087,0.7999999999999999,0,4.605179711063472,7.500120882934492
2022-11-12,511,valet,24660,2356,0,4,22,38,25,9,1,0.09553933495539335,0.0186555658341042,0.1744526672833795,0.0653715695343817,0.179386370644465,0.0560437866173296,0.3487031700288184,0.37779632721202,0.2515574013645802,0.349294506154308,0.2206373292867982,0.7999999999999999,0,4.846177083881936,7.47914696770383
2022-11-13,512,inane,25085,2515,0,8,25,30,21,13,3,0.10025911899541559,0.0127197039777983,0.026595744680851,0.095282146160962,0.0607462226333641,0.1173296330558125,0.0438946528332003,0.1168699186991869,0.2063439065108514,0.2669376693766938,0.2284599219453617,0.72,0,4.595369234829727,7.152039329824894
2022-11-14,513,maple,26536,2467,1,6,26,36,21,8,1,0.09296804341272234,0.053422756706753,0.1744526672833795,0.0280604378661732,0.0594357076780758,0.1173296330558125,0.3507085020242915,0.37779632721202,0.1802872709262011,0.22871551468407,0.2284599219453617,0.7999999999999999,0,4.575906597310024,7.33877048624142
2022-11-15,514,snarl,27475,2650,0,5,21,31,24,15,4,0.09645131938125569,0.1206444650015417,0.026595744680851,0.095282146160962,0.0554270736971939,0.0366944187480727,0.2348087021755439,0.1168699186991869,0.2063439065108514,0.1729196729196729,0.1412043903886087,0.7999999999999999,0,5.022700629253652,7.388197301882183
2022-11-16,515,baker,25576,2541,0,5,16,23,24,22,10,0.09935095401939319,0.0700740055504162,0.1744526672833795,0.020968239284613,0.179386370644465,0.0518809744064138,0.5586969883220652,0.37779632721202,0.1807308970099667,0.349294506154308,0.1618566618566618,0.7999999999999999,0,4.2391938579803226,6.288425781739496
2022-11-17,516,there,27465,2530,0,14,35,33,14,4,0,0.09211724012379392,0.062827628738822,0.0420906567992599,0.0679925994449583,0.0554270736971939,0.1173296330558125,0.2473444613050076,0.3102272727272727,0.1323926748724107,0.1729196729196729,0.2284599219453617,0.72,0,4.997274176287301,8.88810144773219
2022-11-18,517,glyph,29208,2899,0,2,23,49,20,5,1,0.09925362914270063,0.0491828553808202,0.0538852913968547,0.0164199814986123,0.0322232500770891,0.028522972556275,0.3880778588807786,0.2073568673983981,0.1027000964320154,0.2070331847449232,0.2102272727272727,0.7999999999999999,0,4.493333163763911,6.430070815614835
2022-11-19,518,avert,24749,2400,0,7,26,35,22,9,1,0.09697361509555942,0.0568146777674992,0.0040086339808818,0.0679925994449583,0.0554270736971939,0.0560437866173296,0.1230383973288814,0.0749279538904899,0.1323926748724107,0.1729196729196729,0.2206373292867982,0.7999999999999999,0,4.812558049155448,7.875671895891684
2022-11-20,519,brave,24991,2396,1,6,17,27,27,18,5,0.09587451482533713,0.0700740055504162,0.072463768115942,0.095282146160962,0.0120259019426456,0.1173296330558125,0.5586969883220652,0.226070226070226,0.2063439065108514,0.2247838616714697,0.2284599219453617,0.7999999999999999,0,4.125087538022545,6.350395330473186
2022-11-21,520,axiom,24288,2382,0,5,19,33,27,13,3,0.09807312252964427,0.0568146777674992,0.0043940795559666,0.0810206598828245,0.0538082022818378,0.0140302189330866,0.1230383973288814,0.1979166666666666,0.2795956371375366,0.1572780531771068,0.0921052631578947,0.7999999999999999,0,4.621378905115269,6.710496674746311
2022-11-22,521,prime,27437,2534,1,10,26,32,21,9,1,0.09235703611910923,0.0662195497995683,0.072463768115942,0.0810206598828245,0.0309898242368177,0.1173296330558125,0.4254581475978207,0.226070226070226,0.2795956371375366,0.2034412955465587,0.2284599219453617,0.7999999999999999,0,4.508509717932664,6.935572122350345
2022-11-23,522,drive,26663,2451,1,12,32,30,18,6,1,0.09192513970670967,0.0528060437866173,0.072463768115942,0.0810206598828245,0.0120259019426456,0.1173296330558125,0.2792498980839788,0.226070226070226,0.2795956371375366,0.2247838616714697,0.2284599219453617,0.7999999999999999,0,4.404248514780467,7.017769546435218
2022-11-24,523,feast,27705,2725,5,13,25,27,19,10,2,0.09835769716657643,0.0460992907801418,0.1255010792476102,0.095282146160962,0.0397779833487511,0.0560437866173296,0.536322869955157,0.2443710597418192,0.2063439065108514,0.0774193548387096,0.2206373292867982,0.7999999999999999,0,4.9521251349802,7.696983353284525
2022-11-25,524,itchy,24197,2329,0,8,28,40,18,5,1,0.09625160143819482,0.0127197039777983,0.0184242984890533,0.0302189330866481,0.0181159420289855,0.1002929386370644,0.0438946528332003,0.0725341426403641,0.1932938856015779,0.1335227272727272,0.6272902603664416,0.7999999999999999,0,4.899311086299422,7.561644166849265
2022-11-26,525,clean,26381,2424,1,17,36,31,12,3,0,0.09188431067813957,0.0710761640456367,0.0538852913968547,0.0679925994449583,0.0827937095282146,0.0408572309589885,0.4546351084812623,0.2073568673983981,0.1323926748724107,0.1792988313856427,0.1795392953929539,0.7999999999999999,0,4.761303885313635,7.543035982175558
2022-11-27,526,happy,25206,2356,0,6,28,39,19,6,1,0.09346980877568833,0.0376965772432932,0.1744526672833795,0.0280604378661732,0.0322232500770891,0.1002929386370644,0.2778409090909091,0.37779632721202,0.1802872709262011,0.2070331847449232,0.6272902603664416,0.72,1,3.930680890647068,5.906084882480217
2022-11-28,527,tepid,26051,2484,0,10,38,35,13,3,0,0.09535142604890408,0.062827628738822,0.1255010792476102,0.0280604378661732,0.0678384212149244,0.0634443416589577,0.2473444613050076,0.2443710597418192,0.1802872709262011,0.2341048151104017,0.3355075417855687,0.7999999999999999,0,5.196736981860626,7.68494401291028
2022-11-29,528,undue,23739,2316,0,3,19,35,29,13,2,0.0975609756097561,0.0145698427382053,0.026595744680851,0.0300647548566142,0.0309127351218008,0.1173296330558125,0.075268817204301,0.1168699186991869,0.1589889930697105,0.1596973317403424,0.2284599219453617,0.72,0,4.243214461321631,6.462328907344615
2022-12-01,530,eject,22628,2200,0,2,11,35,36,14,2,0.0972246773908432,0.0233580018501387,0.0008479802651865,0.0679925994449583,0.0316836262719704,0.0560437866173296,0.0454818372861002,0.0378006872852233,0.1323926748724107,0.2026627218934911,0.2206373292867982,0.72,0,4.325477879858853,6.257558732489118
2022-12-02,531,chafe,24646,2343,0,6,30,33,19,9,2,0.09506613649273715,0.0710761640456367,0.0420906567992599,0.095282146160962,0.0179617637989515,0.1173296330558125,0.4546351084812623,0.3102272727272727,0.2063439065108514,0.2089686098654708,0.2284599219453617,0.7999999999999999,0,4.596589876650879,6.892830324740157
2022-12-03,532,torso,23873,2260,0,4,35,36,17,6,1,0.09466761613538306,0.062827628738822,0.1615787850755473,0.0923527597903176,0.0397779833487511,0.0299876657415972,0.2473444613050076,0.4722848129788193,0.2881192881192881,0.0774193548387096,0.0876520955385308,0.72,0,5.214867455374069,7.90104039900937
2022-12-04,533,adore,25577,2398,2,17,32,29,15,5,1,0.09375610900418345,0.0568146777674992,0.0064754856614246,0.0765494912118408,0.0554270736971939,0.1173296330558125,0.1230383973288814,0.0342437831227068,0.2237494366831906,0.1729196729196729,0.2284599219453617,0.7999999999999999,0,5.013613342231937,7.659662853614168
2022-12-05,534,woken,23153,2200,0,2,10,25,36,23,4,0.09502008379043753,0.0318378045020043,0.1615787850755473,0.020968239284613,0.179386370644465,0.0408572309589885,0.397497593840231,0.4722848129788193,0.1807308970099667,0.349294506154308,0.1795392953929539,0.7999999999999999,0,4.71403136825088,7.200165305866388
2022-12-06,535,amber,23509,2261,0,6,22,33,24,12,3,0.09617593262154919,0.0568146777674992,0.0144927536231884,0.0258248535306814,0.179386370644465,0.0518809744064138,0.1230383973288814,0.0951417004048583,0.2059004302397049,0.349294506154308,0.1618566618566618,0.7999999999999999,0,4.5913113805304775,7.039424304768008
2022-12-07,536,joust,24899,2388,0,6,29,34,21,8,2,0.09590746616329973,0.0155720012334258,0.1615787850755473,0.051418439716312,0.0397779833487511,0.0560437866173296,0.6941580756013745,0.4722848129788193,0.2656312226204699,0.0774193548387096,0.2206373292867982,0.7999999999999999,0,4.713012637340102,7.304608751571897
2022-12-08,537,infer,21199,1863,0,3,19,33,26,14,3,0.08788150384452097,0.0127197039777983,0.026595744680851,0.0137218624730188,0.179386370644465,0.0518809744064138,0.0438946528332003,0.1168699186991869,0.1596412556053811,0.349294506154308,0.1618566618566618,0.7999999999999999,0,4.465581481642706,6.721178607650554
2022-12-09,538,braid,23640,2165,0,10,36,35,14,3,0,0.09158206429780034,0.0700740055504162,0.072463768115942,0.095282146160962,0.0678384212149244,0.0634443416589577,0.5586969883220652,0.226070226070226,0.2063439065108514,0.2341048151104017,0.3355075417855687,0.7999999999999999,0,4.680574465855228,7.403161118166012
2022-12-10,539,knock,21157,2041,0,3,18,43,27,8,1,0.09646925367490665,0.0289855072463768,0.026595744680851,0.0765494912118408,0.0316836262719704,0.0199660807893925,0.2498338870431893,0.1168699186991869,0.2237494366831906,0.2026627218934911,0.1720930232558139,0.72,0,4.153951121729625,6.084076660827304
2022-12-11,540,naive,21947,2075,1,7,24,32,24,11,1,0.0945459516106985,0.0250539623805118,0.1744526672833795,0.0810206598828245,0.0120259019426456,0.1173296330558125,0.1100948509485094,0.37779632721202,0.2795956371375366,0.2247838616714697,0.2284599219453617,0.7999999999999999,0,4.641952030545533,7.137969754627162
2022-12-12,541,apply,22873,2150,0,5,28,38,22,7,1,0.09399728938049229,0.0568146777674992,0.0178075855689176,0.0280604378661732,0.0594357076780758,0.1002929386370644,0.1230383973288814,0.1144130757800891,0.1802872709262011,0.22871551468407,0.6272902603664416,0.72,1,3.86969919483792,5.957137083951159
2022-12-13,542,spoke,24101,2224,0,6,31,38,19,5,0,0.09227832870005394,0.1206444650015417,0.0178075855689176,0.0765494912118408,0.0387758248535306,0.1173296330558125,0.2348087021755439,0.1144130757800891,0.2237494366831906,0.33421926910299,0.2284599219453617,0.7999999999999999,0,4.633288254604056,6.76900609370188
2022-12-14,543,usual,20824,2048,0,3,20,39,27,10,1,0.09834805993084902,0.0145698427382053,0.0071692876965772,0.051418439716312,0.0827937095282146,0.0366944187480727,0.075268817204301,0.013953488372093,0.2656312226204699,0.1792988313856427,0.1412043903886087,0.72,0,4.466931639266176,6.807286187363233
2022-12-15,544,rival,22176,2127,0,7,27,35,22,8,1,0.09591450216450216,0.0484119642306506,0.1066142460684551,0.0185013876040703,0.0827937095282146,0.0366944187480727,0.151034151034151,0.3679169992019154,0.345821325648415,0.1792988313856427,0.1412043903886087,0.7999999999999999,0,4.630275619803525,6.917382323260879
2022-12-16,545,probe,22853,2160,0,6,24,32,24,11,3,0.09451713123003544,0.0662195497995683,0.072463768115942,0.0765494912118408,0.0187326549491211,0.1173296330558125,0.4254581475978207,0.226070226070226,0.2237494366831906,0.1493546404425322,0.2284599219453617,0.7999999999999999,0,4.550324795003557,6.946409175372145
2022-12-17,546,chord,22336,2088,0,7,39,38,13,3,0,0.09348137535816618,0.0710761640456367,0.0420906567992599,0.0765494912118408,0.0554270736971939,0.0634443416589577,0.4546351084812623,0.3102272727272727,0.2237494366831906,0.1729196729196729,0.3355075417855687,0.7999999999999999,0,5.094027252716776,7.544497389814334
2022-12-18,547,taper,22166,2108,0,8,28,30,20,11,3,0.09510060452945954,0.062827628738822,0.1744526672833795,0.0280604378661732,0.179386370644465,0.0518809744064138,0.2473444613050076,0.37779632721202,0.1802872709262011,0.349294506154308,0.1618566618566618,0.7999999999999999,0,4.846430080764177,7.642281714218
2022-12-19,548,slate,26010,2422,6,14,33,27,13,5,1,0.09311803152633602,0.1206444650015417,0.0538852913968547,0.095282146160962,0.0692260252852297,0.1173296330558125,0.2348087021755439,0.2073568673983981,0.2063439065108514,0.2725341426403642,0.2284599219453617,0.7999999999999999,0,4.976203211459652,8.059091300416965
2022-12-20,549,third,24137,2261,1,10,47,32,9,2,0,0.09367361312507769,0.062827628738822,0.0420906567992599,0.0810206598828245,0.0554270736971939,0.0634443416589577,0.2473444613050076,0.3102272727272727,0.2795956371375366,0.1729196729196729,0.3355075417855687,0.7999999999999999,0,5.351426140678618,8.429250249421626
2022-12-21,550,lunar,22180,2036,0,5,32,40,17,4,0,0.09179440937781785,0.0444804193647856,0.091504779525131,0.074313906876349,0.0827937095282146,0.0518809744064138,0.1711658261643429,0.4727200318598168,0.3265582655826558,0.1792988313856427,0.1618566618566618,0.7999999999999999,0,4.95042144553336,7.659106407293139
2022-12-22,551,excel,20490,2034,0,1,13,34,34,15,2,0.0992679355783309,0.0233580018501387,0.0043940795559666,0.0302189330866481,0.179386370644465,0.0366944187480727,0.0454818372861002,0.1979166666666666,0.1932938856015779,0.349294506154308,0.1412043903886087,0.72,0,4.2850129185451165,6.511551544050918
2022-12-23,552,aorta,21937,2112,0,7,26,35,20,10,3,0.09627569859142089,0.0568146777674992,0.1615787850755473,0.0923527597903176,0.0692260252852297,0.0524205982115325,0.1230383973288814,0.4722848129788193,0.2881192881192881,0.2725341426403642,0.1135225375626043,0.72,0,4.932109949365817,7.671667800142694
2022-12-24,553,poise,20281,1911,2,11,34,32,15,6,1,0.09422612297224003,0.0662195497995683,0.1615787850755473,0.0810206598828245,0.0397779833487511,0.1173296330558125,0.4254581475978207,0.4722848129788193,0.2795956371375366,0.0774193548387096,0.2284599219453617,0.7999999999999999,0,5.289656873431512,7.641162459334202
2022-12-25,554,extra,15554,1562,1,5,20,35,28,10,1,0.10042432814710042,0.0233580018501387,0.0043940795559666,0.0474868948504471,0.0554270736971939,0.0524205982115325,0.0454818372861002,0.1979166666666666,0.1869499241274658,0.1729196729196729,0.1135225375626043,0.7999999999999999,0,4.530398377119705,7.569695330883333
